clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],workload level
1527825112,123720,74944,2,204,879,0.0400,0.0300,0.0300,2387,96.3323,0.0000,0.3016,0.0168,0.2849,0.0000,1.3231,1.6924,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2333,79680208896,7384473600,408983552,87.2071,494512128,59996160,90.2334,79680208896,7384461312,68224536576,90.2333,79680208896,7384473600,68224548864,90.2334,79680208896,7384461312,7686643712,8371621888,4579544,3926656,2,232,2757,0.6000,0.5000,0.7100,5592,84.2294,0.0000,0.2688,0.0179,3.8310,0.0000,3.6885,7.9928,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9815,79680208896,6818824192,408983552,87.2071,494512128,59996160,90.9813,79680208896,6818926592,68790235136,90.9815,79680208896,6818779136,68790280192,90.9816,79680208896,6818729984,7651209216,8371621888,7661888,9057448,4,215,3879,3.4400,4.4000,5.4000,7025,56.8990,0.0000,0.3945,0.0180,12.2262,0.0000,6.0824,24.4755,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9908,79680208896,6811746304,408983552,87.2071,494512128,59996160,90.9906,79680208896,6811926528,68797341696,90.9909,79680208896,6811668480,68797009920,90.9905,79680208896,6812000256,7068917760,8371621888,2.5
1527825117,192184,80112,2,204,907,0.0300,0.0300,0.0200,2274,96.1159,0.0000,0.2848,0.0168,0.3014,0.0000,1.4066,1.7420,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2333,79680208896,7384481792,408983552,87.2071,494512128,59996160,90.2333,79680208896,7384481792,68224528384,90.2333,79680208896,7384481792,68224528384,90.2333,79680208896,7384481792,7686656000,8371621888,4466064,3911056,2,232,2745,0.5500,0.4900,0.7000,6019,84.4440,0.0000,0.2692,0.0179,3.7861,0.0000,3.6951,7.8952,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9811,79680208896,6819074048,408983552,87.2071,494512128,59996160,90.9810,79680208896,6819168256,68789993472,90.9812,79680208896,6819016704,68790038528,90.9813,79680208896,6818971648,7651033088,8371621888,7635200,9001528,2,215,3993,3.2500,4.3800,5.3300,6982,57.2352,0.0000,0.3780,0.0180,12.0891,0.0000,6.0187,24.3341,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9903,79680208896,6812151808,408983552,87.2071,494512128,59996160,90.9901,79680208896,6812286976,68796940288,90.9904,79680208896,6812069888,68796657664,90.9900,79680208896,6812352512,7069171712,8371621888,2.5
1527825122,126232,107232,2,204,890,0.0300,0.0300,0.0200,2647,95.9987,0.0000,0.4520,0.0167,0.2847,0.0000,1.3563,1.8751,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2333,79680208896,7384498176,408983552,87.2071,494512128,59996160,90.2333,79680208896,7384489984,68224520192,90.2333,79680208896,7384489984,68224520192,90.2333,79680208896,7384489984,7686483968,8371621888,4512776,3899224,2,232,2789,0.5100,0.4900,0.6900,5419,84.8151,0.0000,0.2699,0.0180,3.8011,0.0000,3.5958,7.7906,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9808,79680208896,6819311616,408983552,87.2071,494512128,59996160,90.9807,79680208896,6819418112,68789739520,90.9809,79680208896,6819270656,68789796864,90.9810,79680208896,6819213312,7651106816,8371621888,7673248,9105336,2,215,4033,3.0700,4.3700,5.2600,7024,57.2713,0.0000,0.4313,0.0180,12.0122,0.0000,5.9881,24.1912,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9898,79680208896,6812504064,408983552,87.2071,494512128,59996160,90.9897,79680208896,6812618752,68796583936,90.9899,79680208896,6812426240,68796317696,90.9896,79680208896,6812692480,7069372416,8371621888,2.5
1527825127,195656,545344,2,204,885,0.0300,0.0300,0.0200,2506,96.0630,0.0000,0.4355,0.0168,0.2847,0.0000,1.3394,1.8928,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2333,79680208896,7384506368,408983552,87.2071,494512128,59996160,90.2333,79680208896,7384498176,68224503808,90.2333,79680208896,7384506368,68224503808,90.2333,79680208896,7384506368,7686557696,8371621888,4570472,4471496,2,232,2666,0.6300,0.5000,0.7100,5788,84.7375,0.0000,0.2704,0.0180,3.7732,0.0000,3.4819,7.6077,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9805,79680208896,6819565568,408983552,87.2071,494512128,59996160,90.9804,79680208896,6819667968,68789493760,90.9805,79680208896,6819520512,68789538816,90.9806,79680208896,6819471360,7650652160,8371621888,7637888,9585784,12,215,3956,3.0600,4.3500,5.2200,7327,56.9686,0.0000,0.3953,0.0360,12.0014,0.0000,6.0269,24.4341,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9894,79680208896,6812831744,408983552,87.2071,494512128,59996160,90.9892,79680208896,6812975104,68796252160,90.9895,79680208896,6812758016,68795961344,90.9891,79680208896,6813048832,7068745728,8371621888,2.5
1527825132,124520,72960,2,204,875,0.0200,0.0300,0.0200,2556,96.0302,0.0000,0.4688,0.0168,0.2847,0.0000,1.3570,1.8918,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2333,79680208896,7384514560,408983552,87.2071,494512128,59996160,90.2333,79680208896,7384506368,68224495616,90.2333,79680208896,7384514560,68224495616,90.2333,79680208896,7384514560,7686438912,8371621888,4556008,3942824,3,232,2761,0.5800,0.4900,0.7000,5661,84.6999,0.0000,0.3247,0.0181,3.8253,0.0000,3.4812,7.6479,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9801,79680208896,6819819520,408983552,87.2071,494512128,59996160,90.9800,79680208896,6819913728,68789235712,90.9802,79680208896,6819774464,68789297152,90.9803,79680208896,6819713024,7650574336,8371621888,7677136,9023144,3,215,3939,2.8200,4.3300,5.1300,7077,57.1070,0.0000,0.3586,0.0358,12.0186,0.0000,5.9688,24.3277,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9889,79680208896,6813200384,408983552,87.2071,494512128,59996160,90.9887,79680208896,6813339648,68795891712,90.9890,79680208896,6813118464,68795600896,90.9886,79680208896,6813409280,7070142464,8371621888,2.5
1527825137,191072,105416,4,204,855,0.0200,0.0300,0.0200,2243,96.0630,0.0000,0.4356,0.0168,0.2345,0.0000,1.3572,1.8596,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2333,79680208896,7384522752,408983552,87.2071,494512128,59996160,90.2333,79680208896,7384522752,68224487424,90.2333,79680208896,7384522752,68224487424,90.2333,79680208896,7384522752,7686574080,8371621888,4486568,3905512,2,232,2708,0.5300,0.4900,0.6900,5879,84.6098,0.0000,0.3247,0.0180,3.8399,0.0000,3.3550,7.7561,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9798,79680208896,6820061184,408983552,87.2071,494512128,59996160,90.9798,79680208896,6820110336,68788994048,90.9799,79680208896,6820016128,68789047296,90.9800,79680208896,6819958784,7650443264,8371621888,7622608,9052480,3,215,3928,2.5900,4.3200,5.0500,6846,57.2659,0.0000,0.2867,0.0359,12.1816,0.0000,5.8075,24.4265,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9884,79680208896,6813556736,408983552,87.2071,494512128,59996160,90.9883,79680208896,6813626368,68795531264,90.9885,79680208896,6813478912,68795314176,90.9882,79680208896,6813696000,7070875648,8371621888,2.5
1527825142,120768,83784,2,204,878,0.0200,0.0300,0.0200,2511,96.0791,0.0000,0.4188,0.0168,0.2346,0.0000,1.3407,1.8931,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2332,79680208896,7384543232,408983552,87.2071,494512128,59996160,90.2333,79680208896,7384522752,68224475136,90.2333,79680208896,7384535040,68224475136,90.2333,79680208896,7384535040,7686455296,8371621888,4621448,3937480,2,232,2747,0.4900,0.4900,0.6700,5683,85.0290,0.0000,0.3609,0.0181,3.7084,0.0000,3.3009,7.7950,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9796,79680208896,6820257792,408983552,87.2071,494512128,59996160,90.9794,79680208896,6820360192,68788797440,90.9796,79680208896,6820212736,68788842496,90.9797,79680208896,6820163584,7650181120,8371621888,7670040,9024368,4,215,3968,2.6200,4.2900,5.0100,7021,58.2645,0.0000,0.2870,0.0359,11.9950,0.0000,5.6475,24.2691,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9881,79680208896,6813843456,408983552,87.2071,494512128,59996160,90.9879,79680208896,6813986816,68795248640,90.9882,79680208896,6813761536,68794949632,90.9878,79680208896,6814060544,7071416320,8371621888,2.5
1527825147,214232,84968,4,204,833,0.0200,0.0300,0.0200,2491,96.1274,0.0000,0.4190,0.0168,0.2012,0.0000,1.3577,1.9273,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2332,79680208896,7384559616,408983552,87.2071,494512128,59996160,90.2332,79680208896,7384543232,68224454656,90.2332,79680208896,7384555520,68224466944,90.2332,79680208896,7384543232,7686348800,8371621888,4479880,3911192,3,232,2667,0.4500,0.4900,0.6600,5809,85.0327,0.0000,0.3803,0.0181,3.7366,0.0000,3.2591,7.6784,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9792,79680208896,6820507648,408983552,87.2071,494512128,59996160,90.9791,79680208896,6820601856,68788547584,90.9793,79680208896,6820462592,68788600832,90.9794,79680208896,6820409344,7650291712,8371621888,7643480,9040624,6,215,3936,2.4100,4.2700,4.9300,6942,58.0899,0.0000,0.2695,0.0359,12.0832,0.0000,5.6411,23.5939,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9876,79680208896,6814203904,408983552,87.2071,494512128,59996160,90.9874,79680208896,6814343168,68794880000,90.9877,79680208896,6814130176,68794597376,90.9873,79680208896,6814412800,7071162368,8371621888,2.5
1527825152,123584,97272,2,204,911,0.0200,0.0200,0.0200,2647,96.0610,0.0000,0.4359,0.0168,0.2012,0.0000,1.4247,1.8947,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2332,79680208896,7384567808,408983552,87.2071,494512128,59996160,90.2332,79680208896,7384559616,68224450560,90.2332,79680208896,7384559616,68224450560,90.2332,79680208896,7384559616,7686365184,8371621888,4568248,3945648,2,232,2701,0.4100,0.4800,0.6500,5696,84.9556,0.0000,0.3811,0.0181,3.7171,0.0000,3.3007,7.5304,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9789,79680208896,6820757504,408983552,87.2071,494512128,59996160,90.9788,79680208896,6820847616,68788301824,90.9790,79680208896,6820708352,68788355072,90.9790,79680208896,6820655104,7650217984,8371621888,7662624,9053064,4,215,3903,2.2200,4.2500,4.8500,7044,58.6324,0.0000,0.2869,0.0359,11.8334,0.0000,5.5446,23.9598,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9871,79680208896,6814560256,408983552,87.2071,494512128,59996160,90.9869,79680208896,6814707712,68794523648,90.9872,79680208896,6814486528,68794236928,90.9868,79680208896,6814773248,7071551488,8371621888,2.5
1527825157,200168,85808,2,204,852,0.0200,0.0200,0.0200,2546,96.0758,0.0000,0.4526,0.0168,0.2011,0.0000,1.4588,1.8605,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2332,79680208896,7384576000,408983552,87.2071,494512128,59996160,90.2332,79680208896,7384576000,68224434176,90.2332,79680208896,7384576000,68224434176,90.2332,79680208896,7384576000,7686381568,8371621888,4466392,3911992,3,232,2704,0.3800,0.4800,0.6400,5856,84.9529,0.0000,0.4353,0.0181,3.6594,0.0000,3.3545,7.5095,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9786,79680208896,6820999168,408983552,87.2071,494512128,59996160,90.9785,79680208896,6821101568,68788060160,90.9787,79680208896,6820950016,68788105216,90.9787,79680208896,6820904960,7650406400,8371621888,7635744,9022720,2,219,3928,2.1200,4.2300,4.7800,7170,58.7696,0.0000,0.2874,0.0359,11.6187,0.0000,5.6536,23.6213,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9866,79680208896,6814920704,408983552,87.2071,494512128,59996160,90.9864,79680208896,6815064064,68794163200,90.9867,79680208896,6814846976,68793876480,90.9863,79680208896,6815133696,7072034816,8371621888,2.5
1527825162,119496,70632,4,204,852,0.0100,0.0200,0.0200,2379,96.1080,0.0000,0.4528,0.0168,0.1846,0.0000,1.4262,1.8112,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2332,79680208896,7384596480,408983552,87.2071,494512128,59996160,90.2332,79680208896,7384580096,68224421888,90.2332,79680208896,7384588288,68224421888,90.2332,79680208896,7384588288,7686467584,8371621888,4579928,3913984,6,232,2758,0.5100,0.4800,0.6600,5687,85.0073,0.0000,0.4529,0.0181,3.6252,0.0000,3.4458,7.5725,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9783,79680208896,6821249024,408983552,87.2071,494512128,59996160,90.9781,79680208896,6821343232,68787818496,90.9783,79680208896,6821191680,68787863552,90.9784,79680208896,6821146624,7650013184,8371621888,7660832,9041512,2,215,3953,1.9500,4.2100,4.7000,7015,58.6859,0.0000,0.2522,0.0360,11.8452,0.0000,5.6366,23.4732,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9862,79680208896,6815281152,408983552,87.2071,494512128,59996160,90.9860,79680208896,6815416320,68793810944,90.9863,79680208896,6815199232,68793524224,90.9859,79680208896,6815485952,7072509952,8371621888,2.5
1527825167,197992,108368,4,204,850,0.0100,0.0300,0.0200,2283,96.1732,0.0000,0.4362,0.0168,0.2013,0.0000,1.4099,1.7447,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2332,79680208896,7384604672,408983552,87.2071,494512128,59996160,90.2332,79680208896,7384596480,68224405504,90.2332,79680208896,7384604672,68224413696,90.2332,79680208896,7384596480,7686410240,8371621888,4471728,3943600,2,232,2686,0.4700,0.4900,0.6500,5807,85.0281,0.0000,0.4533,0.0000,3.5896,0.0000,3.4107,7.3980,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9779,79680208896,6821494784,408983552,87.2071,494512128,59996160,90.9778,79680208896,6821597184,68787560448,90.9780,79680208896,6821449728,68787617792,90.9781,79680208896,6821392384,7650099200,8371621888,7609992,9077744,2,215,3897,1.7900,4.2000,4.6300,6862,58.5014,0.0000,0.2519,0.0360,11.9424,0.0000,5.7169,23.5019,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9856,79680208896,6815674368,408983552,87.2071,494512128,59996160,90.9854,79680208896,6815813632,68793446400,90.9858,79680208896,6815563776,68793118720,90.9853,79680208896,6815891456,7074312192,8371621888,2.5
1527825172,121704,80624,2,204,864,0.0900,0.0300,0.0400,2496,96.1900,0.0000,0.4531,0.0168,0.1679,0.0000,1.3933,1.7288,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2332,79680208896,7384616960,408983552,87.2071,494512128,59996160,90.2332,79680208896,7384608768,68224393216,90.2332,79680208896,7384616960,68224401408,90.2332,79680208896,7384608768,7686549504,8371621888,4571880,3923144,3,232,2749,0.4300,0.4800,0.6400,5551,85.1724,0.0000,0.4534,0.0000,3.6116,0.0000,3.4802,7.3993,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9776,79680208896,6821744640,408983552,87.2071,494512128,59996160,90.9775,79680208896,6821838848,68787318784,90.9777,79680208896,6821691392,68787367936,90.9777,79680208896,6821642240,7649849344,8371621888,7693920,9023168,2,215,3878,1.8100,4.1800,4.5800,7029,58.6450,0.0000,0.2346,0.0361,11.8433,0.0000,5.6188,23.5835,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9851,79680208896,6816043008,408983552,87.2071,494512128,59996160,90.9850,79680208896,6816182272,68793044992,90.9852,79680208896,6815965184,68792754176,90.9849,79680208896,6816256000,7074967552,8371621888,2.5
1527825177,196608,82096,2,204,856,0.0800,0.0300,0.0400,2492,96.5233,0.0000,0.3022,0.0168,0.1680,0.0000,1.3100,1.7123,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2331,79680208896,7384625152,408983552,87.2071,494512128,59996160,90.2332,79680208896,7384616960,68224385024,90.2331,79680208896,7384625152,68224385024,90.2331,79680208896,7384625152,7686434816,8371621888,4472776,3916168,2,232,2727,0.4000,0.4800,0.6300,5818,85.3016,0.0000,0.4542,0.0000,3.5617,0.0000,3.3794,7.3946,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9773,79680208896,6821994496,408983552,87.2071,494512128,59996160,90.9771,79680208896,6822092800,68787068928,90.9773,79680208896,6821941248,68787122176,90.9774,79680208896,6821888000,7649898496,8371621888,7626112,9025064,4,215,3946,1.7500,4.1600,4.5200,6900,58.7236,0.0000,0.2711,0.0361,11.8295,0.0000,5.6580,23.5634,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9847,79680208896,6816382976,408983552,87.2071,494512128,59996160,90.9845,79680208896,6816526336,68792688640,90.9848,79680208896,6816321536,68792410112,90.9844,79680208896,6816600064,7075463168,8371621888,2.5
1527825182,123784,105416,2,204,912,0.0800,0.0300,0.0300,2597,96.5233,0.0000,0.3359,0.0336,0.1680,0.0000,1.3266,1.6124,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2331,79680208896,7384645632,408983552,87.2071,494512128,59996160,90.2331,79680208896,7384633344,68224376832,90.2331,79680208896,7384633344,68224376832,90.2331,79680208896,7384633344,7686430720,8371621888,4574064,3955472,2,232,2852,0.3600,0.4800,0.6200,5798,84.9139,0.0000,0.4540,0.0000,3.5008,0.0000,3.3781,7.4451,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9770,79680208896,6822236160,408983552,87.2071,494512128,59996160,90.9768,79680208896,6822334464,68786823168,90.9770,79680208896,6822187008,68786868224,90.9771,79680208896,6822141952,7649705984,8371621888,7684248,9082488,4,215,4063,1.6100,4.1300,4.4500,7047,58.8915,0.0000,0.2165,0.0361,11.7828,0.0000,5.6859,23.6334,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9842,79680208896,6816743424,408983552,87.2071,494512128,59996160,90.9840,79680208896,6816874496,68792340480,90.9843,79680208896,6816669696,68792053760,90.9839,79680208896,6816956416,7076470784,8371621888,2.5
1527825187,200000,547120,5,204,861,0.0700,0.0300,0.0300,2560,96.4886,0.0000,0.3526,0.0336,0.1511,0.0000,1.3772,1.6457,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2331,79680208896,7384653824,408983552,87.2071,494512128,59996160,90.2331,79680208896,7384645632,68224356352,90.2331,79680208896,7384653824,68224364544,90.2331,79680208896,7384645632,7686279168,8371621888,4527352,4527472,2,232,2723,0.3300,0.4700,0.6100,5939,84.6837,0.0000,0.5080,0.0000,3.4458,0.0000,3.4264,7.7467,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9767,79680208896,6822440960,408983552,87.2071,494512128,59996160,90.9766,79680208896,6822535168,68786573312,90.9767,79680208896,6822436864,68786626560,90.9768,79680208896,6822383616,7649505280,8371621888,7634016,9550848,7,215,3994,1.4800,4.1100,4.3700,7349,59.2479,0.0000,0.2167,0.0000,11.7317,0.0000,5.6078,23.3658,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9838,79680208896,6817095680,408983552,87.2071,494512128,59996160,90.9837,79680208896,6817165312,68791980032,90.9838,79680208896,6817030144,68791775232,90.9836,79680208896,6817234944,7070928896,8371621888,2.5
1527825192,129944,79520,5,204,865,0.0600,0.0300,0.0300,2439,96.5228,0.0000,0.3193,0.0336,0.1512,0.0000,1.3775,1.5796,4294963200,100.0000,4294963200,95.4799,99.7583,95.4799,95.4799,95.4799,90.2331,79680208896,7384662016,408983552,87.2071,494512128,59996160,90.2331,79680208896,7384653824,68224356352,90.2331,79680208896,7384653824,68224356352,90.2331,79680208896,7384653824,7686463488,8371621888,4504696,3920968,3,232,2771,0.3100,0.4700,0.6000,5820,84.8375,0.0000,0.6165,0.0000,3.3932,0.0000,3.4095,7.7244,4294963200,100.0000,4294963200,95.5956,99.7583,95.5956,95.5956,95.5956,90.9763,79680208896,6822699008,408983552,87.2071,494512128,59996160,90.9762,79680208896,6822801408,68786360320,90.9764,79680208896,6822649856,68786413568,90.9765,79680208896,6822596608,7649382400,8371621888,7695608,9054024,6,215,4004,1.3600,4.0900,4.3000,6803,59.2586,0.0000,0.2171,0.0000,11.5816,0.0000,5.6802,23.3719,4294963200,100.0000,4294963200,95.5954,99.7583,95.5954,95.5954,95.5954,90.9834,79680208896,6817390592,408983552,87.2071,494512128,59996160,90.9832,79680208896,6817533952,68791693312,90.9835,79680208896,6817316864,68791406592,90.9831,79680208896,6817603584,7078281216,8371621888,2.5
