clock,net.if.in[ens160],net.if.out[ens160],"proc.num[,,run]",proc.num[],system.cpu.intr,"system.cpu.load[percpu,avg1]","system.cpu.load[percpu,avg15]","system.cpu.load[percpu,avg5]",system.cpu.switches,"system.cpu.util[,idle]","system.cpu.util[,interrupt]","system.cpu.util[,iowait]","system.cpu.util[,nice]","system.cpu.util[,softirq]","system.cpu.util[,steal]","system.cpu.util[,system]","system.cpu.util[,user]","system.swap.size[,free]","system.swap.size[,pfree]","system.swap.size[,total]","vfs.fs.inode[/,pfree]","vfs.fs.inode[/boot,pfree]","vfs.fs.inode[/var/lib/docker/aufs,pfree]","vfs.fs.inode[/var/lib/kubelet,pfree]","vfs.fs.inode[/var/lib/rancher/volumes,pfree]","vfs.fs.size[/,pfree]","vfs.fs.size[/,total]","vfs.fs.size[/,used]","vfs.fs.size[/boot,free]","vfs.fs.size[/boot,pfree]","vfs.fs.size[/boot,total]","vfs.fs.size[/boot,used]","vfs.fs.size[/var/lib/docker/aufs,pfree]","vfs.fs.size[/var/lib/docker/aufs,total]","vfs.fs.size[/var/lib/docker/aufs,used]","vfs.fs.size[/var/lib/kubelet,free]","vfs.fs.size[/var/lib/kubelet,pfree]","vfs.fs.size[/var/lib/kubelet,total]","vfs.fs.size[/var/lib/kubelet,used]","vfs.fs.size[/var/lib/rancher/volumes,free]","vfs.fs.size[/var/lib/rancher/volumes,pfree]","vfs.fs.size[/var/lib/rancher/volumes,total]","vfs.fs.size[/var/lib/rancher/volumes,used]",vm.memory.size[available],vm.memory.size[total],normal,cpu,mem,io
1527320092,137272,117776,4,214,901,0.2500,0.0900,0.1700,2574,96.0114,0.0000,0.5529,0.0335,0.2347,0.0000,1.4908,1.6924,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2482,79680208896,7373250560,408983552,87.2071,494512128,59996160,90.2482,79680208896,7373250560,68235759616,90.2482,79680208896,7373250560,68235759616,90.2482,79680208896,7373250560,3360759808,8371621888,1,0,0,0
1527320097,185840,77304,4,214,904,0.2300,0.0900,0.1700,2319,96.0932,0.0000,0.5530,0.0335,0.2347,0.0000,1.4410,1.6926,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2482,79680208896,7373258752,408983552,87.2071,494512128,59996160,90.2482,79680208896,7373266944,68235743232,90.2482,79680208896,7373266944,68235743232,90.2482,79680208896,7373266944,3360550912,8371621888,1,0,0,0
1527320102,141008,81656,2,214,906,0.2100,0.0900,0.1700,2842,96.0952,0.0000,0.5366,0.0335,0.2514,0.0000,1.3915,1.6600,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2482,79680208896,7373266944,408983552,87.2071,494512128,59996160,90.2482,79680208896,7373266944,68235735040,90.2482,79680208896,7373275136,68235735040,90.2482,79680208896,7373275136,3360772096,8371621888,1,0,0,0
1527320107,214984,591336,2,214,851,0.2000,0.0800,0.1600,2068,96.0778,0.0000,0.5199,0.0335,0.2515,0.0000,1.4080,1.6770,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2482,79680208896,7373275136,408983552,87.2071,494512128,59996160,90.2481,79680208896,7373283328,68235726848,90.2481,79680208896,7373283328,68235726848,90.2481,79680208896,7373283328,3360796672,8371621888,1,0,0,0
1527320112,111688,80008,2,214,895,0.1800,0.0800,0.1600,2628,96.1119,0.0000,0.4358,0.0335,0.2514,0.0000,1.3579,1.7097,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2481,79680208896,7373291520,408983552,87.2071,494512128,59996160,90.2481,79680208896,7373291520,68235718656,90.2481,79680208896,7373291520,68235718656,90.2481,79680208896,7373291520,3360813056,8371621888,1,0,0,0
1527320117,224688,112440,4,214,851,0.1700,0.0800,0.1600,2238,96.2100,0.0000,0.4357,0.0335,0.2515,0.0000,1.3910,1.7597,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2481,79680208896,7373299712,408983552,87.2071,494512128,59996160,90.2481,79680208896,7373307904,68235702272,90.2481,79680208896,7373307904,68235702272,90.2481,79680208896,7373307904,3360829440,8371621888,1,0,0,0
1527320122,108416,65352,2,214,874,0.1500,0.0800,0.1600,2641,96.2938,0.0000,0.3522,0.0335,0.2515,0.0000,1.3248,1.7273,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2481,79680208896,7373312000,408983552,87.2071,494512128,59996160,90.2481,79680208896,7373320192,68235689984,90.2481,79680208896,7373320192,68235689984,90.2481,79680208896,7373320192,3360833536,8371621888,1,0,0,0
1527320127,212328,85448,3,214,789,0.1400,0.0800,0.1500,1968,96.3771,0.0000,0.3522,0.0335,0.2347,0.0000,1.3248,1.7273,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2481,79680208896,7373320192,408983552,87.2071,494512128,59996160,90.2481,79680208896,7373332480,68235669504,90.2481,79680208896,7373340672,68235677696,90.2481,79680208896,7373332480,3360706560,8371621888,1,0,0,0
1527320132,96976,78368,2,214,925,0.1300,0.0800,0.1500,2703,96.3249,0.0000,0.3523,0.0168,0.2182,0.0000,1.3083,1.7447,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2481,79680208896,7373340672,408983552,87.2071,494512128,59996160,90.2481,79680208896,7373340672,68235669504,90.2481,79680208896,7373340672,68235669504,90.2481,79680208896,7373340672,3360727040,8371621888,1,0,0,0
1527320137,165240,104392,2,214,831,0.1200,0.0800,0.1500,2124,96.3261,0.0000,0.3691,0.0168,0.2180,0.0000,1.3255,1.7953,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2481,79680208896,7373348864,408983552,87.2071,494512128,59996160,90.2480,79680208896,7373357056,68235653120,90.2480,79680208896,7373357056,68235653120,90.2480,79680208896,7373357056,3360870400,8371621888,1,0,0,0
